28.2070160,-25.7586628
28.2069302,-25.7588819
28.2055860,-25.7580280
28.2027627,-25.7530521
28.2035058,-25.7516362
28.2049392,-25.7522796
28.2062253,-25.7487549
28.2092676,-25.7491225
28.2022281,-25.7513795
28.1981113,-25.7514090
28.1955297,-25.7474220
28.1956362,-25.7488843
28.1957457,-25.7503781
28.1980706,-25.7487125
28.1979262,-25.7472564
28.1992680,-25.7486105
28.2002158,-25.7471000
28.2039548,-25.7468263
28.2010142,-25.7484255
28.2060520,-25.7466782
28.2061742,-25.7481425
28.2041139,-25.7483019
28.2041410,-25.7486043
28.2091682,-25.7479469
28.2123003,-25.7477347
28.2124800,-25.7494736
28.2093477,-25.7541570
28.2090433,-25.7464698
28.2066946,-25.7558988
28.2051947,-25.7552592
28.2026251,-25.7567858
28.2011549,-25.7561682
28.1982392,-25.7549337
28.1960331,-25.7571393
28.2041538,-25.7501382
28.2121734,-25.7462616
28.2040958,-25.7574119
28.2081421,-25.7565161
28.1937698,-25.7564682
28.1913672,-25.7565655
28.1907168,-25.7580146
28.1986937,-25.7622977
28.2035556,-25.7585304
28.2001868,-25.7580897
28.2018607,-25.7583262
28.2052380,-25.7587403
28.2137749,-25.7571779
28.2178028,-25.7500639
28.2422305,-25.8157658
28.2352421,-25.8141047
28.2336536,-25.8143063
28.2721498,-25.8195770
28.2778812,-25.8145752
28.2784250,-25.8112197
28.2958986,-25.7442338
28.2927070,-25.7453470
28.2764851,-25.7399870
28.2678068,-25.7382103
28.2751563,-25.7348641
28.2746740,-25.7476683
28.2747286,-25.7536953
28.3044462,-25.7523952
28.3046773,-25.7537902
28.2448478,-25.7395850
28.2418937,-25.7427071
28.2420230,-25.7442005
28.2395679,-25.7443826
28.2394246,-25.7428802
28.2369985,-25.7430413
28.2321054,-25.7433742
28.2270929,-25.7437159
28.2272194,-25.7452289
28.2273424,-25.7467004
28.2221995,-25.7440602
28.2223095,-25.7455633
28.2224426,-25.7470397
28.2174438,-25.7459386
28.2175669,-25.7473847
28.2147543,-25.7475820
28.2146408,-25.7460973
28.2173121,-25.7444008
28.2292748,-25.7435709
28.2120491,-25.7447541
28.2083644,-25.7435582
28.2088859,-25.7449859
28.2059296,-25.7452126
28.2058064,-25.7437366
28.2037229,-25.7438824
28.2038284,-25.7453533
28.2003018,-25.7456043
28.2001414,-25.7441356
28.1978092,-25.7457981
28.1976883,-25.7443066
28.1975684,-25.7428198
28.1993716,-25.7426993
28.1990772,-25.7417740
28.1974545,-25.7413883
28.2035887,-25.7424103
28.2055623,-25.7408108
28.2034784,-25.7409243
28.1951659,-25.7399122
28.1949262,-25.7400496
28.1924418,-25.7402275
28.1950275,-25.7415216
28.1951403,-25.7429948
28.1952787,-25.7444760
28.1954035,-25.7459648
28.1928418,-25.7446555
28.1927145,-25.7431681
28.1902561,-25.7433436
28.1925630,-25.7417133
28.1901273,-25.7418497
28.1900183,-25.7403918
28.1923706,-25.7393546
28.1875022,-25.7392092
28.1877641,-25.7435026
28.1904248,-25.7448294
28.1905316,-25.7463037
28.1930830,-25.7475982
28.1932113,-25.7490547
28.1888586,-25.7464610
28.1881115,-25.7471014
28.1873015,-25.7464635
28.1883254,-25.7493885
28.1858840,-25.7495671
28.1857622,-25.7480860
28.1856327,-25.7466395
28.1855093,-25.7451573
28.1854023,-25.7436704
28.1852405,-25.7422015
28.1851003,-25.7407386
28.1825666,-25.7395535
28.1826936,-25.7409169
28.1828154,-25.7423678
28.1829424,-25.7438477
28.1830710,-25.7453170
28.1832027,-25.7468024
28.1833201,-25.7482784
28.1834550,-25.7497406
28.1809827,-25.7499216
28.1808536,-25.7484253
28.1807312,-25.7469569
28.1806071,-25.7454672
28.1805224,-25.7440095
28.1803869,-25.7425477
28.1802687,-25.7410821
28.1801539,-25.7397296
28.1934467,-25.7519861
28.1859511,-25.7504370
28.1860099,-25.7510118
28.1835570,-25.7511817
28.1835197,-25.7506031
28.1810485,-25.7507648
28.1811101,-25.7513504
28.1812479,-25.7528182
28.1836898,-25.7526691
28.1861096,-25.7524811
28.1862116,-25.7539751
28.1863233,-25.7554397
28.1889675,-25.7567215
28.1864602,-25.7568845
28.1822471,-25.7550263
28.1813938,-25.7549080
28.1897421,-25.7566711
28.1986092,-25.7742977
28.1986166,-25.7730157
28.1995714,-25.7733074
28.1993937,-25.7739179
28.1933716,-25.7814708
28.2244045,-25.8001389
28.2267811,-25.8037583
28.2269598,-25.8036614
28.2240241,-25.8143531
28.2562589,-25.8206143
28.2578640,-25.8086903
28.2596871,-25.8095598
28.2556149,-25.8278150
28.2584064,-25.7278284
28.2586847,-25.7322550
28.2460033,-25.7312055
28.2579408,-25.7208263
28.2362844,-25.7220005
28.2273676,-25.7220711
28.2184029,-25.7221626
28.2152007,-25.7230184
28.2150076,-25.7312529
28.2150961,-25.7327292
28.2044685,-25.7204954
28.2028762,-25.7207115
28.2050994,-25.7247356
28.2035822,-25.7250106
28.2054432,-25.7268483
28.2039079,-25.7270441
28.2043625,-25.7302691
28.1877661,-25.7247839
28.1884958,-25.7273288
28.1887156,-25.7285895
28.1845836,-25.7126432
28.1860210,-25.7127700
28.1849235,-25.7098185
28.1863605,-25.7099599
28.1866110,-25.7076913
28.2006933,-25.7073762
28.2013784,-25.7072846
28.2009808,-25.7091128
28.2018470,-25.7143754
28.2034195,-25.7141299
28.2025338,-25.7185948
28.2041136,-25.7183832
28.2071480,-25.7179772
28.2110129,-25.7131391
28.2101369,-25.7175636
28.2101553,-25.7197484
28.2184599,-25.7186413
28.2181767,-25.7165015
28.2209616,-25.7161526
28.2248888,-25.7114497
28.2272734,-25.7115998
28.2273263,-25.7185821
28.2188713,-25.7186304
28.2362486,-25.7185059
28.2361937,-25.7115275
28.2576570,-25.7165561
28.2532519,-25.7141143
28.2648501,-25.7113411
28.2668493,-25.7114296
28.2692568,-25.7113826
28.2761574,-25.7113748
28.2832108,-25.7126290
28.2883224,-25.7137725
28.2927414,-25.7150254
28.3103672,-25.7224530
28.3140825,-25.7275897
28.3180264,-25.7310281
28.3161514,-25.7325220
28.3010683,-25.7330925
28.2933922,-25.7328597
28.2960358,-25.7329322
28.2992277,-25.7330241
28.2723919,-25.7067456
28.2261618,-25.7046307
28.2310747,-25.7042151
28.2361273,-25.7045492
28.1993036,-25.6989198
28.1874522,-25.7008177
28.1996492,-25.7010388
28.2000690,-25.7031257
28.2004341,-25.7052607
28.1869141,-25.7053704
28.1859968,-25.7006696
28.1851783,-25.7075316
28.1720842,-25.7061910
28.1826315,-25.6976097
28.1866466,-25.6975198
28.1722342,-25.7083438
28.1587054,-25.7006225
28.1376702,-25.7056984
28.1376993,-25.7055256
28.1573244,-25.7122757
28.1551006,-25.7160609
28.1528961,-25.7196149
28.2725644,-25.7787431
28.2733287,-25.8206901
28.2965690,-25.8298009
28.3096429,-25.8234921
28.2862001,-25.8365914
28.2806258,-25.8405767
28.2739766,-25.8428254
28.2393471,-25.8389583
28.3222215,-25.8024944
28.3226537,-25.7949297
28.3374095,-25.7745332
28.3441948,-25.7785414
28.3494875,-25.7755181
28.3535537,-25.7714524
28.3570968,-25.7665275
28.3686874,-25.7512202
28.2465664,-25.7343250
28.3065898,-25.7332280
28.3255248,-25.8413810
28.3183882,-25.8302573
28.3171021,-25.7981808
28.2583708,-26.0332884
28.2820566,-25.6845663
28.2792478,-25.6840193
28.2714226,-25.6824092
28.2101115,-25.8135224
28.2102789,-25.8135342
28.3559875,-25.7468206
28.3490267,-25.7444400
28.3251095,-25.7256422
28.2922173,-25.6855723
28.2993912,-25.8583030
28.2523674,-25.8356653
27.9555806,-26.0608995
28.2755087,-25.6831644
28.2539566,-25.6791008
28.2426858,-25.6787124
28.2232235,-25.6815164
28.2153904,-25.6852526
28.2164015,-25.6804228
28.2021083,-25.6780069
28.1995718,-25.6836171
28.1934036,-25.6833191
28.1921366,-25.6855763
28.1865891,-25.6881981
28.1948571,-25.6767267
28.2440683,-25.6602193
28.2443573,-25.6548591
28.1912303,-25.6533721
28.1655060,-25.6655687
28.1717515,-25.6660071
28.1748918,-25.6662334
28.1795912,-25.6665670
28.1725893,-25.6745800
28.1650372,-25.6742049
28.1651094,-25.6769206
28.1707328,-25.6773499
28.1723370,-25.6774593
28.1738551,-25.6775675
28.1785864,-25.6778442
28.1563041,-25.6790518
28.1491355,-25.6776205
28.1433746,-25.6774978
28.1336709,-25.6774256
28.1564892,-25.6649052
28.1436618,-25.6551691
28.1292111,-25.6352030
28.1848002,-25.8566057
28.1826226,-25.8571249
28.1801916,-25.8588509
28.1799577,-25.8589168
28.1023441,-25.6511656
28.1014314,-25.6627889
28.1008304,-25.6716733
28.1078962,-25.6669503
28.1078010,-25.6644976
28.1081143,-25.6695060
28.1086778,-25.6748103
28.1050906,-25.7151518
28.1041425,-25.7142854
28.2368676,-25.8251598
28.2050586,-25.8169263
28.1993829,-25.8186100
28.1945973,-25.8209045
28.1470255,-25.8312717
28.1354991,-25.8336432
28.1273421,-25.8362652
28.1127660,-25.8347478
28.1083200,-25.8571303
28.1081254,-25.8770265
28.1062810,-25.8823009
28.1065310,-25.8822522
28.1065052,-25.8823530
28.1062477,-25.8824113
28.2268126,-25.7337479
28.2151464,-25.7342526
28.2123374,-25.7343762
28.2047763,-25.7352244
28.2030569,-25.7361087
28.2042757,-25.7331712
28.2054474,-25.7394347
28.2033557,-25.7398515
28.1731252,-25.7430568
28.1720738,-25.7443575
28.1732680,-25.7445326
28.1669406,-25.7431591
28.1763377,-25.7472486
28.1783133,-25.7471106
28.1786096,-25.7509295
28.1786612,-25.7515198
28.1748284,-25.7529295
28.1741048,-25.7521779
28.1728852,-25.7538742
28.1653720,-25.7543855
28.1591819,-25.8627097
28.1410318,-25.8566080
28.0098227,-26.0326845
28.0092427,-26.0267339
28.0099559,-26.0162817
28.1932964,-25.6688664
28.1556375,-25.8214936
28.1568600,-25.8260492
28.1701429,-25.7790529
28.1702304,-25.7791202
28.1703595,-25.7789889
28.1671024,-25.7765306
28.1670094,-25.7766871
28.1669824,-25.7764586
28.1593413,-25.9104645
28.1622625,-25.9103026
28.1514282,-25.9256210
28.1513077,-25.9255511
28.1548111,-25.9284407
28.1438186,-25.9430843
28.1404656,-25.9563545
28.1346753,-25.9955939
28.1369714,-26.0004690
28.1370071,-26.0006157
28.1365008,-26.0054738
28.1325008,-26.0101409
28.1259196,-26.0131000
28.2026737,-25.8155608
28.2025188,-25.8156046
28.2025450,-25.8156795
28.2027027,-25.8156378
28.1829464,-25.8386347
28.2044387,-25.8203646
28.2042782,-25.8204157
28.2072743,-25.8288747
28.2071634,-25.8289159
28.2050053,-25.8297949
28.2136646,-25.8428017
28.2138609,-25.8427452
28.2188385,-25.8555601
28.2187059,-25.8556117
28.1618488,-25.8422599
28.2050129,-25.8568358
28.2157800,-25.8624860
28.2213319,-25.8619977
28.2234825,-25.8773833
28.2037239,-25.8809078
28.1988634,-25.8759253
28.1990579,-25.8757983
28.1955462,-25.8722125
28.1931206,-25.8684079
28.1933093,-25.8683304
28.1950912,-25.8674296
28.1916235,-25.8658863
28.1894863,-25.8643395
28.1895495,-25.8641602
28.1903446,-25.8626406
28.1868759,-25.8631911
28.1867033,-25.8633860
28.1852130,-25.8629100
28.1853877,-25.8627021
28.1873062,-25.8606211
28.1896551,-25.8602098
28.1747491,-25.8609861
28.1775327,-25.8595148
28.1775688,-25.8595849
28.1800362,-25.8590235
28.1666134,-25.8623082
28.2353205,-25.8689287
28.2497436,-25.8638818
28.2554034,-25.8655641
28.2593881,-25.8673977
28.2588261,-25.8619087
28.1843300,-25.8925600
28.1601686,-25.8923203
28.1542401,-25.8923684
28.1313823,-25.9323003
28.1229812,-25.9527011
28.1228313,-25.9535371
28.0952399,-25.9399517
28.0951722,-25.9401229
28.0949552,-25.9400502
28.0785187,-25.9751514
28.1057280,-25.9754723
28.1037328,-25.9716442
28.1071043,-25.9779026
28.1225951,-25.9593970
28.1027481,-25.9698415
28.1117275,-25.9864955
28.1047652,-25.9953068
28.1039918,-26.0006737
28.1031908,-26.0095932
28.0927375,-26.0050009
28.0816679,-25.9999184
28.0967754,-25.8097077
28.1090289,-25.7991579
28.1093996,-25.7940845
28.1119370,-25.7889726
28.1328647,-25.7616317
28.1330421,-25.7615931
28.1330236,-25.7617480
28.1328418,-25.7618012
28.1402293,-25.7589887
28.1430677,-25.7543494
28.1432607,-25.7543399
28.1478505,-25.7556023
28.1461060,-25.7493304
28.1459717,-25.7493400
28.1401195,-25.7590300
28.1400591,-25.7589038
28.1424938,-25.7629617
28.1423798,-25.7630001
28.1503482,-25.7554110
28.1334883,-25.7541352
28.1329780,-25.7502038
28.1347578,-25.7437722
28.1356647,-25.7410249
28.1348437,-25.7242227
28.1928126,-25.8179883
28.2009994,-25.7485264
28.1622799,-25.7248951
28.1628703,-25.7545541
28.1623231,-25.7482304
28.1572309,-25.7485760
28.1544317,-25.7439790
28.1501740,-25.7490826
28.1729422,-25.7415926
28.1718880,-25.7416417
28.1156979,-25.6752827
28.1176276,-25.6749454
28.1350590,-25.7228622
28.1352948,-25.7214722
28.1359451,-25.7173031
28.1509307,-25.7188727
28.1370239,-25.7099658
28.1363280,-25.7140937
28.1418783,-25.7496177
28.1203263,-25.7510576
28.1553606,-25.7550686
28.1548468,-25.7487376
28.1523240,-25.7489027
27.9601407,-26.0758653
27.9647501,-26.0721466
27.9690553,-26.0631169
27.9621175,-26.0627200
27.9594668,-26.0651276
27.9513898,-26.0785178
27.9586720,-26.0781565
27.9631475,-26.0778324
27.9445218,-26.0646083
27.9536627,-26.0617770
27.9451945,-26.0706332
27.9515280,-26.0621958
27.9490332,-26.0627304
27.9536283,-26.0616869
27.9555121,-26.0607880
27.9445174,-26.0644720
27.9490196,-26.0626062
27.9578634,-26.0587273
27.9636664,-26.0554137
27.9704357,-26.0555998
27.9496419,-26.0387861
27.9556551,-26.0541681
28.2288960,-25.7336644
28.2423687,-25.7329846
28.2121169,-25.7343877
28.0022250,-26.0188803
28.0041495,-26.0174330
28.0032344,-26.0214665
27.9958907,-26.0238083
28.0053051,-26.0333762
27.9965386,-26.0434873
27.9948772,-26.0396174
27.9824386,-26.0606098
27.9740636,-26.0537971
27.9471199,-26.0544070
28.2157653,-25.8623501
28.2108256,-25.8640008
28.1595281,-25.8972623
28.1622653,-25.8851477
28.1823651,-25.8666090
28.1794700,-25.8690416
28.2233161,-25.8756614
27.9906857,-26.0253149
27.9701131,-26.0578715
27.9893515,-26.0412159
27.9754173,-26.0293552
27.9843145,-26.0270426
27.9637229,-26.0343180
27.9588379,-26.0397650
27.9554013,-26.0608738
27.9554707,-26.0609849
27.9552253,-26.0437495
27.9495654,-26.0388879
27.9468818,-26.0323994
28.1592577,-25.8314734
28.0038216,-26.0081611
27.9981293,-26.0142548
27.9993458,-26.0122106
27.9697037,-26.0460829
28.0924688,-26.0659179
28.0907090,-26.0684581
28.1632494,-25.8418667
28.1054071,-25.8864710
27.9689638,-26.0781281
27.9370502,-26.0716901
27.9372383,-26.0718502
27.9415232,-26.0637215
28.1248621,-25.6750633
28.1308566,-25.6504003
28.1537617,-25.7396175
28.0143334,-26.0561558
28.0056994,-26.0525889
28.0084166,-26.0534834
27.9952181,-26.0670809
28.0704926,-26.0262503
28.3133899,-25.8260429
28.3135279,-25.8214585
28.4191109,-25.7091181
28.4195970,-25.6981481
28.4136932,-25.7097334
28.3116261,-26.0972985
28.3022118,-26.0907606
28.2937700,-26.0848910
28.3486574,-25.7819514
28.1897364,-25.6864163
28.0074450,-26.0670970
28.0017981,-26.0691290
28.0969575,-26.0880792
28.0107600,-26.0215594
28.0090573,-26.0223754
28.0087951,-26.0222454
28.0140714,-26.0158681
28.0370213,-26.0511364
28.0221309,-26.0107099
28.0312755,-26.0160958
28.0209424,-26.0255987
28.0152443,-26.0319024
28.0127582,-26.0323425
28.0609715,-26.0332592
28.0611382,-26.0332124
28.0621988,-26.0265918
28.0623436,-26.0266306
28.0616676,-26.0280449
28.0618342,-26.0281238
28.0637554,-26.0326704
28.0656481,-26.0322935
28.0805078,-26.0318972
28.0802198,-26.0339102
28.0651955,-26.0351934
28.0807989,-26.0301638
28.2445276,-25.9736172
28.1530653,-25.9891843
28.1546854,-25.9466161
28.1546264,-25.9467741
27.9437571,-25.7841484
28.0091218,-26.0816990
28.0092233,-26.0817467
27.9769422,-26.0799850
27.9684259,-26.0687301
27.9749485,-26.0749926
27.9747806,-26.0750463
28.2765448,-25.7861791
27.9015090,-26.0604994
27.9053068,-26.0642981
28.2946875,-25.7670137
28.2326668,-25.9525267
28.2020604,-25.9574776
28.2075530,-25.9600399
28.2120290,-25.9630792
28.2163057,-25.9660179
28.2248560,-25.9719287
28.2019992,-25.9576092
28.2074622,-25.9601657
28.2247581,-25.9720698
28.2328172,-25.9758778
28.2445523,-25.9737603
28.0780976,-26.0725387
28.0754846,-26.0669119
28.0755953,-26.0668616
28.1896274,-25.8580809
28.1880517,-25.8504259
28.2022469,-25.8535134
28.0106411,-26.0215346
28.0107654,-26.0213097
28.0090575,-26.0222693
28.0094854,-26.0267962
28.0092557,-26.0268118
28.1310664,-25.9971626
28.1309282,-25.9972250
28.1308137,-25.9971642
28.1309645,-25.9970931
28.1346081,-25.9954688
28.1286921,-25.9958749
28.0598141,-26.0737350
28.1072353,-25.9965435
28.1137281,-26.0020175
28.0799640,-26.0085337
27.9004931,-26.1797957
28.0099872,-26.0161529
28.0102179,-26.0161426
28.0140749,-26.0157865
28.0041244,-26.0173231
28.0061611,-26.0168217
28.0021630,-26.0187750
28.0163300,-26.0235893
28.0161768,-26.0232312
28.0162511,-26.0221901
28.3158760,-25.7658261
28.1238875,-26.0113236
28.1970764,-25.7547289
28.1908157,-25.8589504
28.2037183,-26.0784815
28.2084442,-26.0709022
28.2035618,-26.0785253
28.2084676,-26.0707426
28.2083729,-26.0707917
28.1377083,-26.0326930
28.1580284,-26.0503720
28.1772608,-26.0599481
28.1484552,-26.0431047
28.1292921,-26.0253886
28.1374300,-26.0329340
28.1577752,-26.0506004
28.1772414,-26.0602008
28.1837787,-26.0606322
28.1868922,-26.0742192
28.1856441,-26.0692302
28.1871540,-26.0741549
28.1860042,-26.0691928
28.1830974,-26.0553209
28.1853401,-26.0499037
28.1856167,-26.0499933
28.1833192,-26.0554136
28.2209171,-26.0651658
28.2243722,-26.0622973
28.2579774,-26.0403228
28.2580118,-26.0401454
28.2164516,-25.7717842
28.1870594,-25.7494811
28.2204706,-25.7566708
28.0902573,-26.0566365
28.0890944,-26.0567117
28.0845557,-26.0582399
28.0844677,-26.0581987
28.0890843,-26.0566048
28.0902405,-26.0565033
28.3096346,-25.7894797
28.0626581,-26.0376046
28.1651094,-25.9104577
28.1847703,-25.8390692
28.1885476,-25.7828182
28.1887487,-25.7829535
28.2288541,-26.0509720
28.2317678,-26.0560895
28.2318639,-26.0560043
28.2396289,-26.0494298
28.2251034,-26.0696458
28.2241503,-26.0758062
28.0612765,-26.0333540
28.0803929,-26.0338974
28.2567271,-26.0429972
27.9290489,-26.0212188
28.0851524,-26.0230312
28.2383659,-26.0636231
28.0806744,-26.0318810
28.0852557,-26.0231541
28.0804023,-26.0341336
28.0802192,-26.0341343
28.0617444,-26.0283492
28.0615833,-26.0282864
28.2286010,-26.0691567
27.9554836,-26.0541455
28.1047775,-25.8914714
28.1894143,-25.7448962
28.0779359,-26.0725833
28.0982180,-25.9491931
28.2003399,-25.7470921
28.2004081,-25.7455979
28.2002500,-25.7441290
28.1995375,-25.7485676
28.1984899,-25.7500774
28.1961435,-25.7571853
28.2374742,-25.6794063
28.2922929,-25.6857595
28.2539366,-25.6793008
28.2116043,-25.6797845
28.2426750,-25.6789272
28.2020742,-25.6781080
28.2232081,-25.6816227
28.2163726,-25.6805310
28.1948516,-25.6768176
28.1795854,-25.6666332
28.1836110,-25.6820498
28.1836865,-25.6821526
28.1858693,-25.6961259
28.1860147,-25.6963735
28.1851452,-25.7153524
28.1863358,-25.6960076
28.1861615,-25.6965194
28.1826329,-25.6978288
28.1722509,-25.7061992
28.1705609,-25.7215288
